,ICLN_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2015-03-02,9.400944709777832,13.039999961853027,54.91999816894531,14.270000457763672,91.47,11.78,2.82,8.540161743164063,8.965270056724549,76.77599741032724,-235.97986688300938,-170.7075163697953,-135.97986688300938,-156.1816815414093,30.95014660508698,0.20483074636937815,0.18342801359521826,6.525896566752576,-1964200.0,91.31621719204645
2015-03-03,9.511043548583984,13.859999656677246,53.04999923706055,14.979999542236328,37.66,8.99,3.69,8.571018810272216,8.969231605529785,79.1636199023359,-201.04150148318593,-152.9074791082493,-101.04150148318594,-133.3318412558572,32.6969561441177,0.22221885018373477,0.19118618091292156,7.054308658515507,-1846800.0,92.55655975700397
2015-03-04,9.773592948913574,14.229999542236328,48.91999816894531,15.59000015258789,89.94,7.38,2.6,8.60313440322876,8.974918317794799,83.5158204714124,-167.5855225098539,-130.3497176964275,-67.58552250985389,-101.53563029201582,35.05540405059836,0.25425371160094734,0.2037996870505267,10.430611667202028,-1768000.0,94.77152225610904
2015-03-05,10.230936050415039,14.039999961853027,47.09000015258789,15.220000267028809,69.01,6.47,0.0,8.64531156539917,8.982561798095704,88.15650692104155,-116.81649283969573,-98.89399238626147,-16.81649283969573,-61.81450561091128,37.995704669572355,0.31293798192963784,0.22562734602634893,13.533832358459907,-1431000.0,96.30892226126821
2015-03-06,9.909102439880371,15.199999809265137,48.959999084472656,16.75,47.16,7.73,1.36,8.680205135345458,8.988926057815553,72.65557577108085,-136.93108870241912,-67.93150130674987,-36.93108870241911,-40.44436801732234,39.19978500204697,0.32967610534188907,0.24643709788945695,9.448069441233176,-1478800.0,91.3290307360593
2015-03-09,9.799002647399902,15.0600004196167,48.9900016784668,16.440000534057617,63.31,47.28,0.0,8.712219219207764,8.993626265525817,68.23527189225626,-143.81232409183403,-44.926280724294266,-43.81232409183404,-32.51996854464905,39.344290244229896,0.33025013761410804,0.2631997058343872,8.333350027038522,-1557300.0,87.14522562162296
2015-03-10,9.561861038208008,16.690000534057617,50.91999816894531,18.020000457763672,85.17,8.94,0.0,8.739151668548583,8.996604609489442,59.796744514077425,-158.63367113264295,-39.807788179201,-58.633671132642945,-46.459027975631464,38.28790380226063,0.3080190643008063,0.272163577527671,6.109032721669494,-1710900.0,76.46589289269112
2015-03-11,9.67195987701416,16.8700008392334,49.16999816894531,18.420000076293945,44.39,7.28,0.43,8.767439136505127,8.999597301483155,62.137858558332226,-151.75249534785857,-43.45949779257509,-51.752495347858584,-51.399496857444625,37.306973534717734,0.29587418130425647,0.2769056982829881,8.246401013708148,-1660800.0,78.18251573169442
2015-03-12,9.748187065124512,15.420000076293945,49.59000015258789,17.149999618530273,33.9,6.36,0.37,8.797759342193604,9.002599935531617,63.713363978046466,-152.7151541948976,-50.74187724162511,-52.71515419489759,-54.36710689179913,36.794586666651966,0.2890679753721237,0.2793381537008152,8.48256026829539,-1616400.0,78.73794007156334
2015-03-13,9.595738410949707,16.0,54.560001373291016,17.549999237060547,52.24,7.62,0.89,8.825708141326905,9.004922819137573,58.472922150868555,-173.9070167886354,-55.074941953235715,-73.90701678863539,-59.45822211046328,35.54342412858289,0.2682801097034062,0.2771265449013334,6.685482674714738,-1662000.0,75.33278123620329
2015-03-16,9.714308738708496,15.609999656677246,56.93000030517578,16.90999984741211,53.97,11.81,0.0,8.85602834701538,9.007261142730712,61.14944932174996,-179.37532177546922,-60.83038664064312,-79.3753217754692,-68.66583091966682,34.658970035446465,0.25839459881889226,0.2733801556848452,7.598491283217346,-1646600.0,71.55534763248173
2015-03-17,9.773592948913574,15.65999984741211,59.849998474121094,16.600000381469727,37.53,8.96,0.0,8.886348476409912,9.010184593200684,62.45252234366604,-186.1125946044922,-69.30745469544286,-86.11259460449219,-79.79831105619836,33.99122167006467,0.2524340973864856,0.2691909440251733,6.066168175704401,-1589500.0,72.44051923549671
2015-03-18,9.875226974487305,13.970000267028809,53.650001525878906,14.989999771118164,78.2,29.26,0.0,8.922258377075195,9.013410000801086,64.6420167158332,-177.98187255859375,-76.54024609623882,-77.98187255859375,-81.15659631285114,34.0451438096122,0.25299500460188895,0.2659517561405164,7.169133247528414,-1564400.0,71.28198697142149
2015-03-19,9.824411392211914,14.069999694824219,53.81999969482422,14.710000038146973,52.74,19.73,0.0,8.957490768432617,9.016505060195923,62.67415746755671,-203.17743608258132,-83.3485139280905,-103.17743608258132,-89.09063441522186,34.095214367763475,0.24649766318341904,0.26206093754909693,6.129921673148653,-1601900.0,71.77980479531733
2015-03-20,9.993796348571777,13.020000457763672,50.84000015258789,13.819999694824219,56.33,31.01,0.46,8.994586372375489,9.020776987075806,66.35129675226342,-234.02252153448217,-91.76928026220833,-134.0225215344822,-105.06061005855186,34.532717171456845,0.2521102535972748,0.2600708007587325,6.306298538032307,-1548900.0,71.8845021007804
2015-03-23,10.010735511779785,13.40999984741211,49.31999969482422,14.4399995803833,108.15,47.18,0.69,9.028124866485596,9.02451497077942,66.70455079348682,-257.93380090822717,-108.6208324385123,-157.93380090822717,-131.711252841763,35.014752321345874,0.2549858032247556,0.2590538012519371,5.253807961695167,-1512800.0,69.86519350271311
2015-03-24,10.103898048400879,13.619999885559082,47.939998626708984,14.619999885559082,34.47,26.92,0.53,9.06403476715088,9.028430066108704,68.65367482955324,-246.43225913554767,-127.63379669768892,-146.43225913554767,-146.1295271927518,35.64142213629407,0.2617646749058071,0.2595959759827111,3.3795667694961784,-1475000.0,68.71338030001571
2015-03-25,9.942977905273438,15.4399995803833,47.029998779296875,17.329999923706055,52.7,14.45,0.0,9.09960584640503,9.031334342956542,61.911784142183876,-289.72140622628405,-147.512200708178,-189.72140622628407,-164.69582209001908,35.19171291045145,0.2512557489944047,0.2579279305850498,-2.8145825926643386,-1565200.0,46.33550416656198
2015-03-26,9.824411392211914,15.800000190734863,49.58000183105469,17.5,46.77,6.42,0.0,9.132297439575195,9.033852005004883,57.4362935800242,-306.4209142109554,-163.89451415789983,-206.42091421095543,-180.85819319092852,33.92044354669768,0.23070064931538425,0.2524824743311167,-0.8546793030174693,-1597500.0,47.321703434690676
2015-03-27,9.849818229675293,15.069999694824219,52.84000015258789,16.889999389648438,61.09,7.54,0.0,9.165158386230468,9.036455450057984,58.13467873477468,-302.84248659147414,-181.73853920795057,-202.84248659147414,-199.661602342904,32.73997913749776,0.2139939155261601,0.24478476257012538,0.5185791258957684,-1582800.0,53.82193867519334
2015-03-30,10.07002067565918,14.510000228881836,51.97999954223633,16.059999465942383,74.41,11.96,1.43,9.204625415802003,9.04007742881775,63.69475939942784,-275.71140717408514,-191.8371327308901,-175.71140717408514,-194.99160265883768,32.27864621574498,0.21603192416834638,0.23903419488976957,5.3144428204993766,-1512600.0,72.41869037132501
2015-03-31,10.044611930847168,15.289999961853027,53.720001220703125,17.290000915527344,88.25,9.11,1.63,9.242229175567626,9.04282998561859,62.66064805526865,-279.3412288505633,-193.53941529126067,-179.34122885056328,-185.9650408720403,31.91719353978752,0.2131398438982366,0.23385532469146297,3.852911494376987,-1566300.0,72.67779748170872
2015-04-01,10.188591957092285,15.109999656677246,50.900001525878906,17.350000381469727,85.27,7.3,0.0,9.283559455871583,9.046178727149963,66.02658887479006,-235.5376399110524,-181.49557850314815,-135.5376399110524,-163.5300919785664,32.179774658814,0.21993061109194123,0.23107038197155863,4.51781330236658,-1448000.0,75.75406962691514
2015-04-02,10.25634479522705,14.670000076293945,49.84000015258789,16.719999313354492,27.58,45.55,0.0,9.324212188720702,9.049041376113891,67.51077699852071,-239.9575673518213,-167.03575940725062,-139.9575673518213,-151.61214537114512,32.65173872910609,0.22814946579756779,0.23048619873676046,6.884372582765752,-1212900.0,86.1414752292294
2015-04-06,10.324098587036133,14.739999771118164,48.33000183105469,16.579999923706055,56.3,49.33,0.0,9.365542430877685,9.051500415802002,68.97064420503986,-213.39385447937983,-148.25730819904297,-113.39385447937983,-129.6296872474173,33.43913614733836,0.23739360640016294,0.23186768026944096,6.277233560611606,-1171900.0,86.56116853673102
2015-04-07,10.357975006103516,14.779999732971191,46.25,16.389999389648438,77.07,35.17,0.52,9.406872673034668,9.054417543411255,69.70365907013138,-224.09371149404984,-135.68562568677075,-124.09371149404984,-125.81504444174978,34.17029089283975,0.24463321886170064,0.2344207879878929,5.979193734018784,-1114400.0,86.62208511396142
2015-04-08,10.485016822814941,13.979999542236328,48.099998474121094,15.449999809265137,55.11,7.23,0.42,9.4451540184021,9.057804894447326,72.34235364542816,-221.6648405561831,-125.05406684412362,-121.6648405561831,-119.71746884320372,35.23762710146572,0.2576518268941683,0.23906699576914797,6.174945142051236,-1077300.0,86.82730023049213
2015-04-09,10.722158432006836,13.09000015258789,46.650001525878906,14.699999809265137,43.26,6.3,0.37,9.48733118057251,9.062666659355164,76.46324594673744,-179.42977336104875,-117.97620725179343,-79.42977336104876,-108.39610847042668,36.63190762878834,0.2838326672324154,0.24802013006180146,9.137921896334579,-1010900.0,87.29149086748393
2015-04-10,10.671342849731445,12.579999923706055,43.040000915527344,14.100000381469727,41.28,7.73,0.0,9.53187978744507,9.067948069572449,73.92156504588137,-184.1349202004129,-107.73002956205941,-84.13492020041289,-95.0765113725477,37.926596689873634,0.29705649663520006,0.2578274033764812,6.779670883092348,-1041800.0,83.5274995660038
2015-04-13,10.713688850402832,13.9399995803833,44.20000076293945,15.449999809265137,77.54,22.61,0.0,9.576089668273926,9.072900576591492,74.67697728473507,-177.3492108769973,-94.59241821859786,-77.34921087699729,-80.30463481281909,39.30358311185423,0.3074098160597689,0.26774388591313875,7.021994915317364,-912900.0,85.13717853341443
2015-04-14,10.671342849731445,13.670000076293945,44.650001525878906,15.460000038146973,66.77,26.3,0.0,9.620468864440918,9.077308645248413,72.41788984177956,-181.13010418041478,-85.41751931265821,-81.13010418041476,-80.87141175260776,39.96420056730769,0.30864011679686065,0.2759231320898831,5.616097852653756,-959600.0,80.57437185028753
2015-04-15,10.798381805419922,12.84000015258789,46.13999938964844,14.630000114440918,310.25,14.27,0.42,9.663662414550782,9.082019209861755,74.87364466930937,-165.6821653365988,-78.63218001003223,-65.6821653365988,-74.72049346466973,40.75882234681853,0.31622092304982274,0.28398269028187106,8.603095655002967,-914600.0,88.6842784340507
2015-04-16,10.857666015625,12.600000381469727,43.47999954223633,14.5,49.98,6.23,0.0,9.703129405975341,9.086984605789185,75.94977167067367,-159.70900828485492,-74.81077705041106,-59.7090082848549,-68.8404259339556,41.743008378030204,0.3232858686712117,0.29184332595973916,10.517216575765298,-835100.0,92.24404974987715
2015-04-17,10.6798095703125,13.890000343322754,42.0,16.030000686645508,43.72,7.64,0.0,9.73988618850708,9.091185474395752,66.71786464046832,-199.10831405031763,-72.79802731862735,-99.10831405031762,-74.83316255725656,41.265201202724434,0.31094893449014904,0.2956644476658211,8.426463527383987,-941500.0,83.1904283201042
2015-04-20,10.561240196228027,13.300000190734863,42.060001373291016,14.859999656677246,51.68,11.31,0.0,9.772747135162353,9.094835090637208,61.36287935045369,-221.99613211690945,-79.09269110285747,-121.99613211690946,-93.6044848173601,40.424907422585235,0.2882811421479321,0.2941877865622433,4.87803884808502,-1032400.0,75.48083011689558
2015-04-21,10.628996849060059,13.25,41.040000915527344,14.930000305175781,46.55,8.73,0.51,9.809165229797363,9.098158087730408,63.18151682913988,-233.43780702599656,-95.53946614634138,-133.43780702599656,-118.18075106440732,39.75370267196761,0.2726413097165814,0.28987849119311093,5.817894431722492,-963000.0,75.88413006608543
2015-04-22,10.781444549560547,12.710000038146973,39.0099983215332,14.680000305175781,36.96,6.93,0.0,9.848293476104736,9.10303349018097,66.95077807820718,-242.8553685786366,-114.8494461518715,-142.8553685786366,-132.76310257384696,39.51858528991981,0.2694419264018393,0.2857911782348566,5.818788258131935,-907200.0,74.62087436780281
2015-04-23,10.90001392364502,12.479999542236328,37.97999954223633,14.220000267028809,33.57,6.29,0.0,9.888607425689697,9.11008207321167,69.56088722914473,-284.2834643952894,-134.8231334349649,-184.2834643952894,-153.52554666664028,39.74258699907019,0.27332324935683516,0.28329759245925235,6.275814057241047,-865100.0,69.44225744642358
2015-04-24,10.832258224487305,12.289999961853027,36.61000061035156,14.199999809265137,42.94,7.49,0.0,9.928243827819824,9.1165007686615,66.33677768744296,-307.12565440554783,-154.79227056677044,-207.12565440554783,-178.08816245982405,39.726454650446385,0.2678443639972361,0.2802069467668491,4.922072693971202,-896700.0,65.56826384020475
2015-04-27,10.81532096862793,13.119999885559082,37.459999084472656,15.180000305175781,35.03,11.46,0.0,9.96432315826416,9.123500170707702,65.51926296957363,-377.2143009482987,-184.82939412539193,-277.2143009482987,-222.87447324971143,39.77864211092298,0.25914831244754666,0.2759952199029886,4.415399363822758,-938000.0,65.01763586865346
2015-04-28,11.027054786682129,12.40999984741211,37.310001373291016,14.880000114440918,30.41,8.84,0.0,10.00379020690918,9.131433482170104,70.42590656325149,-343.6108028116907,-214.5376294771269,-243.61080281169072,-242.6502527218452,40.27326862804488,0.26627235654886405,0.27405064723216366,5.169643244517608,-795800.0,68.89467576181318
2015-04-29,10.688279151916504,13.390000343322754,36.68000030517578,15.470000267028809,30.76,7.28,0.43,10.036651153564453,9.137548151016235,56.55805817283801,-402.02030665515684,-246.6021764810905,-302.02030665515684,-274.2818034717149,40.24863444425826,0.24179459281162607,0.26759943634805616,-0.31597444026940646,-924800.0,58.389291472416225
2015-04-30,10.578180313110352,14.550000190734863,36.279998779296875,16.510000228881836,39.66,19.44,0.0,10.067987670898438,9.143237090110778,52.911509264249545,-421.00283635466764,-268.6033460446882,-321.00283635466764,-288.8779819405045,39.12047695426476,0.21107855040262713,0.25629525915897033,-0.8730160574256018,-992900.0,56.393829428171394
2015-05-01,10.671342849731445,12.699999809265137,35.619998931884766,15.069999694824219,37.85,7.59,0.45,10.102711868286132,9.149267077445984,55.52457826156093,-404.9403543388005,-290.82698373169796,-304.9403543388005,-309.32116578287446,38.072902142127944,0.19203959074822663,0.2434441254768216,-0.39525135798389455,-942100.0,52.98220367565183
2015-05-04,10.722158432006836,12.850000381469727,36.20000076293945,15.149999618530273,27.02,11.82,1.39,10.137436065673828,9.156258125305175,56.928573537307834,-396.1790603033666,-301.85774379633,-296.1790603033666,-307.37408366561107,37.100154102286616,0.178988206234715,0.2305529416284003,0.47618732703982314,-910000.0,57.00950949536261
2015-05-05,10.628996849060059,14.3100004196167,36.2400016784668,16.65999984741211,30.59,17.85,2.62,10.170127639770508,9.161910037994385,53.588602945922794,-412.24137789287624,-307.0496156533887,-312.24137789287624,-304.4535975116806,35.7314785955927,0.15929131766302262,0.21630061683532475,-1.5686142554697025,-1073500.0,46.86047607496132
2015-05-06,10.544301986694336,15.149999618530273,36.880001068115234,17.790000915527344,42.19,14.72,0.43,10.200447788238526,9.167096881866454,50.67765941763527,-426.8439182801003,-307.86082222313513,-326.8439182801003,-311.75478549211385,33.94062580701653,0.13528771146898322,0.20009803576205645,-2.886108565871426,-1248200.0,36.52703145933625
2015-05-07,10.637466430664062,15.130000114440918,38.130001068115234,17.3700008392334,79.16,32.47,1.14,10.22890474319458,9.172125730514527,53.65959968342325,-305.45281150276935,-299.24036185412524,-205.45281150276932,-281.51270255858145,32.06898420090689,0.12237164845449833,0.18455275830054482,-0.3964784144292466,-1181100.0,37.78108753313985
2015-05-08,10.832258224487305,12.859999656677246,35.09000015258789,15.380000114440918,81.06,7.88,0.92,10.2612575340271,9.178419651985168,59.212135555417035,-280.4795265867048,-276.95319116907314,-180.47952658670482,-237.59208545652427,30.487279106980083,0.12639662368028048,0.17292153137649197,2.566157224187293,-1158100.0,42.214135517808565
